depth,age,char Count_i  (#),char Vol_i  (cm3),char Con_i        (# cm-3),charAcc,charBkg         (# cm-2 yr-1),char Peak       (# cm-2 yr-1),thresh          1             (# cm-2 yr-1),thresh          2             (# cm-2 yr-1),thresh          3             (# cm-2 yr-1),thresh FinalPos                 (# cm-2 yr-1),thresh FinalNeg                 (# cm-2 yr-1),SNI    (index)         ,thresh GOF         (p-val),peaks         1           ,peaks         2           ,peaks         3           ,peaks         Final    ,peaks Insig.,peak           Mag              (# cm-2 peak-1),smPeak Frequ       (peaks 1ka-1),smFRIs       (yr*fire-1),nFRIs       (#),mFRI       (yr fire-1),mFRI_uCI      (yr fire-1),mFRI_lCI     (yr fire-1),WBLb      (yr),WBLb_uCI      (yr),WBLb_lCI     (yr fire-1),WBLc     (unitless),WBLc_uCI     (unitless),WBLc_lCI     (unitless)
353.23,16524,56,3,18.67,0.2333,0.093,0.1403,0.0584,0.0842,0.1131,0.0842,-0.092,5.22,0.39,0,0,0,0,0,0,1.56,369,,,,,,,,,,
353.34,16533,56,3,18.67,0.2333,0.0924,0.1409,0.0583,0.0841,0.113,0.0841,-0.0919,5.23,0.44,0,0,0,0,0,0,1.56,369,,,,,,,,,,
353.45,16542,56,3,18.67,0.2333,0.0919,0.1414,0.0582,0.0839,0.1128,0.0839,-0.0919,5.24,0.43,0,0,0,0,0,0,1.57,369,,,,,,,,,,
353.56,16551,56,3,18.67,0.2333,0.0915,0.1418,0.058,0.0837,0.1125,0.0837,-0.0918,5.25,0.42,0,0,0,0,0,0,1.57,369,,,,,,,,,,
353.68,16560,56,3,18.67,0.2333,0.0912,0.1421,0.0578,0.0835,0.1122,0.0835,-0.0916,5.26,0.41,0,0,0,0,0,0,1.58,369,,,,,,,,,,
353.79,16569,56,3,18.67,0.2333,0.091,0.1423,0.0576,0.0832,0.1119,0.0832,-0.0914,5.27,0.35,0,0,0,0,0,0,1.58,369,,,,,,,,,,
353.9,16578,56,3,18.67,0.2333,0.0909,0.1424,0.0574,0.0829,0.1114,0.0829,-0.0912,5.28,0.27,0,0,0,0,0,0,1.59,369,,,,,,,,,,
354.01,16587,56,3,18.67,0.2333,0.091,0.1424,0.0571,0.0825,0.111,0.0825,-0.0909,5.29,0.2,0,0,1,0,0,0,1.59,369,,,,,,,,,,
354.13,16596,46,3,15.44,0.2002,0.0911,0.1091,0.0568,0.0821,0.1104,0.0821,-0.0906,5.3,0,1,1,0,1,0,44.1143,1.6,369,,,,,,,,,,
354.24,16605,27,3,9,0.125,0.0914,0.0336,0.0565,0.0816,0.1099,0.0816,-0.0903,5.3,0.25,0,0,0,0,0,0,1.61,369,,,,,,,,,,
354.37,16614,27,3,9,0.125,0.0917,0.0333,0.0561,0.0812,0.1093,0.0812,-0.0899,5.31,0.32,0,0,0,0,0,0,1.61,369,,,,,,,,,,
354.49,16623,27,3,9,0.125,0.0921,0.0329,0.0557,0.0807,0.1086,0.0807,-0.0895,5.32,0.42,0,0,0,0,0,0,1.62,369,,,,,,,,,,
354.62,16632,27,3,9,0.125,0.0925,0.0325,0.0553,0.0801,0.1079,0.0801,-0.0891,5.32,0.44,0,0,0,0,0,0,1.63,369,,,,,,,,,,
354.74,16641,27,3,9,0.125,0.0929,0.0321,0.0549,0.0795,0.1072,0.0795,-0.0886,5.32,0.46,0,0,0,0,0,0,1.64,370,,,,,,,,,,
354.87,16650,27,3,9,0.125,0.0933,0.0317,0.0545,0.0789,0.1064,0.0789,-0.0881,5.32,0.48,0,0,0,0,0,0,1.65,370,,,,,,,,,,
354.99,16659,27,3,9,0.125,0.0936,0.0314,0.054,0.0783,0.1055,0.0783,-0.0876,5.31,0,0,0,0,0,0,0,1.66,370,,,,,,,,,,
355.12,16668,22,3,7.44,0.109,0.0937,0.0152,0.0535,0.0776,0.1047,0.0776,-0.087,5.31,0,0,0,0,0,0,0,1.67,370,,,,,,,,,,
355.25,16677,13,3,4.33,0.0699,0.0937,-0.0238,0.053,0.0769,0.1038,0.0769,-0.0865,5.29,0.49,0,0,0,0,0,0,1.68,370,,,,,,,,,,
355.39,16686,13,3,4.33,0.0699,0.0934,-0.0235,0.0525,0.0762,0.1028,0.0762,-0.0859,5.28,0.51,0,0,0,0,0,0,1.69,370,,,,,,,,,,
355.54,16695,13,3,4.33,0.0699,0.0929,-0.023,0.0519,0.0754,0.1018,0.0754,-0.0854,5.26,0.53,0,0,0,0,0,0,1.7,370,,,,,,,,,,
355.68,16704,13,3,4.33,0.0699,0.0921,-0.0222,0.0513,0.0746,0.1008,0.0746,-0.0848,5.24,0.53,0,0,0,0,0,0,1.71,370,,,,,,,,,,
355.83,16713,13,3,4.33,0.0699,0.0911,-0.0212,0.0507,0.0738,0.0997,0.0738,-0.0842,5.22,0.52,0,0,0,0,0,0,1.72,370,,,,,,,,,,
355.97,16722,13,3,4.33,0.0699,0.0898,-0.0199,0.05,0.0729,0.0986,0.0729,-0.0836,5.19,0.5,0,0,0,0,0,0,1.73,370,,,,,,,,,,
356.12,16731,10,3,3.44,0.0521,0.0883,-0.0361,0.0493,0.072,0.0975,0.072,-0.083,5.16,0.61,0,0,0,0,0,0,1.74,370,,,,,,,,,,
356.26,16740,7,3,2.33,0.0324,0.0866,-0.0542,0.0486,0.0711,0.0963,0.0711,-0.0825,5.13,0.69,0,0,0,0,0,0,1.75,370,,,,,,,,,,
356.38,16749,7,3,2.33,0.0324,0.0848,-0.0524,0.0479,0.0701,0.0951,0.0701,-0.0819,5.09,0.71,0,0,0,0,0,0,1.76,370,,,,,,,,,,
356.51,16758,7,3,2.33,0.0324,0.083,-0.0506,0.0471,0.0691,0.0938,0.0691,-0.0813,5.05,0.7,0,0,0,0,0,0,1.76,370,,,,,,,,,,
356.63,16767,7,3,2.33,0.0324,0.0812,-0.0488,0.0463,0.0681,0.0925,0.0681,-0.0807,5.01,0.7,0,0,0,0,0,0,1.77,370,,,,,,,,,,
356.76,16776,7,3,2.33,0.0324,0.0794,-0.0469,0.0454,0.067,0.0911,0.067,-0.0801,4.96,0.69,0,0,0,0,0,0,1.78,370,,,,,,,,,,
356.88,16785,7,3,2.33,0.0324,0.0776,-0.0452,0.0446,0.0658,0.0897,0.0658,-0.0795,4.92,0.67,0,0,0,0,0,0,1.78,370,,,,,,,,,,
357.01,16794,7,3,2.33,0.0324,0.0759,-0.0435,0.0436,0.0646,0.0882,0.0646,-0.0788,4.87,0.63,0,0,0,0,0,0,1.79,370,,,,,,,,,,
357.13,16803,10,3,3.37,0.0462,0.0743,-0.028,0.0426,0.0634,0.0866,0.0634,-0.0782,4.83,0.54,0,0,0,0,0,0,1.79,370,,,,,,,,,,
357.25,16812,14,3,4.67,0.0631,0.0727,-0.0097,0.0416,0.062,0.0849,0.062,-0.0775,4.78,0.6,0,0,0,0,0,0,1.8,370,,,,,,,,,,
357.38,16821,14,3,4.67,0.0631,0.0713,-0.0082,0.0405,0.0606,0.0832,0.0606,-0.0768,4.73,0.66,0,0,0,0,0,0,1.8,370,,,,,,,,,,
357.5,16830,14,3,4.67,0.0631,0.0693,-0.0063,0.0393,0.0591,0.0813,0.0591,-0.076,4.68,0.72,0,0,0,0,0,0,1.8,370,,,,,,,,,,
357.62,16839,14,3,4.67,0.0631,0.0674,-0.0044,0.0382,0.0576,0.0794,0.0576,-0.0753,4.64,0.75,0,0,0,0,0,0,1.8,370,,,,,,,,,,
357.74,16848,14,3,4.67,0.0631,0.0657,-0.0026,0.0369,0.056,0.0775,0.056,-0.0745,4.6,0.77,0,0,0,0,0,0,1.8,370,,,,,,,,,,
357.86,16857,14,3,4.67,0.0631,0.0641,-0.0011,0.0357,0.0544,0.0755,0.0544,-0.0737,4.56,0.69,0,0,0,0,0,0,1.8,370,,,,,,,,,,
357.98,16866,14,3,4.67,0.0631,0.0632,-0.0001,0.0343,0.0527,0.0734,0.0527,-0.0729,4.53,0.64,0,0,0,0,0,0,1.79,370,,,,,,,,,,
358.11,16875,14,3,4.81,0.0651,0.0623,0.0028,0.033,0.051,0.0712,0.051,-0.072,4.51,0.39,0,0,0,0,0,0,1.79,370,,,,,,,,,,
358.23,16884,16,3,5.33,0.0721,0.0614,0.0106,0.0316,0.0493,0.069,0.0493,-0.0712,4.49,0.54,0,0,0,0,0,0,1.78,371,,,,,,,,,,
358.35,16893,16,3,5.33,0.0721,0.0607,0.0114,0.0302,0.0475,0.0668,0.0475,-0.0703,4.49,0.56,0,0,0,0,0,0,1.78,371,,,,,,,,,,
358.47,16902,16,3,5.33,0.0721,0.0599,0.0121,0.0288,0.0457,0.0646,0.0457,-0.0695,4.49,0.58,0,0,0,0,0,0,1.77,371,,,,,,,,,,
358.59,16911,16,3,5.33,0.0721,0.0593,0.0128,0.0274,0.0438,0.0623,0.0438,-0.0686,4.49,0.6,0,0,0,0,0,0,1.76,371,,,,,,,,,,
358.71,16920,16,3,5.33,0.0721,0.0586,0.0134,0.0259,0.042,0.06,0.042,-0.0677,4.51,0.61,0,0,0,0,0,0,1.76,371,,,,,,,,,,
358.84,16929,16,3,5.33,0.0721,0.058,0.014,0.0245,0.0402,0.0578,0.0402,-0.0669,4.53,0.51,0,0,0,0,0,0,1.75,371,,,,,,,,,,
358.96,16938,16,3,5.33,0.0721,0.0575,0.0146,0.0231,0.0384,0.0556,0.0384,-0.066,4.55,0.54,0,0,0,0,0,0,1.74,371,,,,,,,,,,
359.08,16947,16,3,5.33,0.0721,0.0569,0.0151,0.0218,0.0367,0.0534,0.0367,-0.0652,4.57,0.34,0,0,0,0,0,0,1.72,371,,,,,,,,,,
359.2,16956,9,3,3,0.0405,0.0564,-0.0159,0.0204,0.035,0.0513,0.035,-0.0644,4.6,0.06,0,0,0,0,0,0,1.71,371,,,,,,,,,,
359.32,16965,9,3,3,0.0405,0.0559,-0.0154,0.0191,0.0334,0.0493,0.0334,-0.0637,4.62,0.06,0,0,0,0,0,0,1.7,371,,,,,,,,,,
359.44,16974,9,3,3,0.0405,0.0554,-0.0148,0.0179,0.0318,0.0474,0.0318,-0.063,4.64,0.14,0,0,0,0,0,0,1.69,371,,,,,,,,,,
359.56,16983,9,3,3,0.0405,0.0548,-0.0143,0.0168,0.0304,0.0456,0.0304,-0.0623,4.66,0.18,0,0,0,0,0,0,1.67,371,,,,,,,,,,
359.69,16992,9,3,3,0.0405,0.0542,-0.0137,0.0157,0.029,0.0439,0.029,-0.0617,4.67,0.05,0,0,0,0,0,0,1.66,371,,,,,,,,,,
359.81,17001,9,3,3,0.0405,0.0536,-0.0131,0.0147,0.0277,0.0423,0.0277,-0.0611,4.68,0.06,0,0,0,0,0,0,1.65,371,,,,,,,,,,
359.93,17010,9,3,3,0.0405,0.053,-0.0124,0.0138,0.0265,0.0408,0.0265,-0.0606,4.69,0.05,0,0,0,0,0,0,1.63,371,,,,,,,,,,
360.05,17019,9,3,3,0.0405,0.0523,-0.0118,0.0129,0.0254,0.0394,0.0254,-0.06,4.69,0.37,0,0,0,0,0,0,1.62,371,,,,,,,,,,
360.17,17028,18,3,6.11,0.0893,0.0516,0.0377,0.012,0.0243,0.0381,0.0243,-0.0595,4.69,0.6,0,0,0,0,0,0,1.6,371,,,,,,,,,,
360.3,17037,21,3,7,0.1045,0.0508,0.0537,0.0112,0.0233,0.0368,0.0233,-0.0591,4.69,0.55,0,0,0,0,0,0,1.59,371,,,,,,,,,,
360.44,17046,21,3,7,0.1045,0.05,0.0545,0.0104,0.0223,0.0356,0.0223,-0.0586,4.69,0.62,0,0,0,0,0,0,1.57,371,,,,,,,,,,
360.57,17055,21,3,7,0.1045,0.0492,0.0553,0.0097,0.0214,0.0344,0.0214,-0.0582,4.69,0.11,0,0,0,0,0,0,1.55,371,,,,,,,,,,
360.71,17064,21,3,7,0.1045,0.0483,0.0561,0.009,0.0205,0.0333,0.0205,-0.0578,4.69,0.1,0,0,0,0,0,0,1.54,371,,,,,,,,,,
360.84,17073,21,3,7,0.1045,0.0475,0.057,0.0083,0.0196,0.0323,0.0196,-0.0574,4.68,0.1,0,0,0,0,0,0,1.52,371,,,,,,,,,,
360.98,17082,21,3,7,0.1045,0.0466,0.0579,0.0077,0.0188,0.0313,0.0188,-0.057,4.68,0.28,0,0,1,0,0,0,1.51,371,,,,,,,,,,
361.11,17091,15,3,4.89,0.0749,0.0457,0.0292,0.0071,0.018,0.0303,0.018,-0.0566,4.68,0.02,1,1,0,1,0,3.7323,1.49,371,,,,,,,,,,
361.25,17100,2,3,0.67,0.0108,0.0449,-0.0341,0.0065,0.0173,0.0293,0.0173,-0.0563,4.69,0.02,0,0,0,0,0,0,1.48,371,,,,,,,,,,
361.39,17109,2,3,0.67,0.0108,0.044,-0.0333,0.0059,0.0165,0.0284,0.0165,-0.056,4.69,0.01,0,0,0,0,0,0,1.46,371,,,,,,,,,,
361.54,17118,2,3,0.67,0.0108,0.0433,-0.0325,0.0054,0.0158,0.0276,0.0158,-0.0557,4.7,0.08,0,0,0,0,0,0,1.44,371,,,,,,,,,,
361.68,17127,2,3,0.67,0.0108,0.0425,-0.0318,0.0048,0.0152,0.0268,0.0152,-0.0555,4.7,0.18,0,0,0,0,0,0,1.43,371,,,,,,,,,,
361.83,17136,2,3,0.67,0.0108,0.0419,-0.0311,0.0044,0.0146,0.0261,0.0146,-0.0553,4.71,0.14,0,0,0,0,0,0,1.41,372,,,,,,,,,,
361.97,17145,2,3,0.67,0.0108,0.0413,-0.0306,0.0039,0.0141,0.0254,0.0141,-0.0552,4.71,0.2,0,0,0,0,0,0,1.4,372,,,,,,,,,,
362.12,17154,4,3,1.41,0.0237,0.0408,-0.0171,0.0035,0.0136,0.0249,0.0136,-0.0551,4.72,1,0,0,0,0,0,0,1.38,372,,,,,,,,,,
362.27,17163,7,3,2.33,0.0414,0.0404,0.001,0.0032,0.0132,0.0244,0.0132,-0.055,4.72,0.1,0,0,0,0,0,0,1.36,372,,,,,,,,,,
362.43,17172,7,3,2.33,0.0414,0.0401,0.0013,0.0029,0.0129,0.024,0.0129,-0.0551,4.72,1,0,0,0,0,0,0,1.35,372,,,,,,,,,,
362.59,17181,7,3,2.33,0.0414,0.0399,0.0015,0.0027,0.0126,0.0238,0.0126,-0.0551,4.72,1,0,0,0,0,0,0,1.33,372,,,,,,,,,,
362.75,17190,7,3,2.33,0.0414,0.0398,0.0016,0.0026,0.0125,0.0236,0.0125,-0.0553,4.72,0.08,0,0,0,0,0,0,1.31,372,,,,,,,,,,
362.91,17199,7,3,2.33,0.0414,0.0398,0.0016,0.0025,0.0125,0.0236,0.0125,-0.0555,4.71,0.13,0,0,0,0,0,0,1.3,372,,,,,,,,,,
363.07,17208,7,3,2.33,0.0414,0.0399,0.0015,0.0025,0.0125,0.0237,0.0125,-0.0557,4.7,0.21,0,0,0,0,0,0,1.28,372,,,,,,,,,,
363.23,17217,4,3,1.41,0.0241,0.0401,-0.016,0.0026,0.0127,0.024,0.0127,-0.0561,4.68,0.17,0,0,0,0,0,0,1.26,372,,,,,,,,,,
363.38,17226,2,3,0.67,0.0111,0.0404,-0.0293,0.0028,0.013,0.0243,0.013,-0.0564,4.66,0.14,0,0,0,0,0,0,1.24,372,,,,,,,,,,
363.53,17235,2,3,0.67,0.0111,0.0408,-0.0296,0.003,0.0133,0.0248,0.0133,-0.0569,4.63,0.04,0,0,0,0,0,0,1.22,372,,,,,,,,,,
363.68,17244,2,3,0.67,0.0111,0.0412,-0.0301,0.0033,0.0137,0.0254,0.0137,-0.0574,4.6,0.02,0,0,0,0,0,0,1.2,372,,,,,,,,,,
363.83,17253,2,3,0.67,0.0111,0.0418,-0.0307,0.0037,0.0143,0.0261,0.0143,-0.058,4.55,0.01,0,0,0,0,0,0,1.18,372,,,,,,,,,,
363.98,17262,2,3,0.67,0.0111,0.0424,-0.0313,0.0041,0.0149,0.0269,0.0149,-0.0586,4.51,0,0,0,0,0,0,0,1.17,372,,,,,,,,,,
364.13,17271,2,3,0.67,0.0111,0.0432,-0.0321,0.0046,0.0155,0.0278,0.0155,-0.0592,4.45,0,0,0,0,0,0,0,1.15,372,,,,,,,,,,
364.28,17280,3,3,0.96,0.0156,0.044,-0.0284,0.0051,0.0163,0.0288,0.0163,-0.0599,4.39,0,0,0,0,0,0,0,1.12,372,,,,,,,,,,
364.43,17289,3,3,1,0.0161,0.0449,-0.0288,0.0057,0.0171,0.0298,0.0171,-0.0607,4.32,0,0,0,0,0,0,0,1.1,372,,,,,,,,,,
364.57,17298,3,3,1,0.0161,0.0459,-0.0298,0.0063,0.0179,0.031,0.0179,-0.0615,4.25,0,0,0,0,0,0,0,1.08,372,,,,,,,,,,
364.72,17307,3,3,1,0.0161,0.047,-0.0309,0.0069,0.0188,0.0322,0.0188,-0.0623,4.18,0.01,0,0,0,0,0,0,1.06,372,,,,,,,,,,
364.86,17316,3,3,1,0.0161,0.0482,-0.032,0.0076,0.0198,0.0334,0.0198,-0.0632,4.09,0.19,0,0,0,0,0,0,1.04,372,,,,,,,,,,
365.01,17325,3,3,1,0.0161,0.0495,-0.0333,0.0084,0.0208,0.0348,0.0208,-0.0641,4.01,0.29,0,0,0,0,0,0,1.02,372,,,,,,,,,,
365.15,17334,3,3,1,0.0161,0.0508,-0.0347,0.0092,0.0219,0.0361,0.0219,-0.065,3.92,0.35,0,0,0,0,0,0,1,372,,,,,,,,,,
365.3,17343,6,3,2,0.0333,0.0523,-0.019,0.01,0.023,0.0376,0.023,-0.066,3.83,0.19,0,0,0,0,0,0,0.98,372,,,,,,,,,,
365.45,17352,6,3,2,0.0333,0.0539,-0.0205,0.0108,0.0241,0.0391,0.0241,-0.067,3.74,0.48,0,0,0,0,0,0,0.96,372,,,,,,,,,,
365.6,17361,6,3,2,0.0333,0.0555,-0.0222,0.0116,0.0253,0.0406,0.0253,-0.068,3.65,0.58,0,0,0,0,0,0,0.95,372,,,,,,,,,,
365.75,17370,6,3,2,0.0333,0.0572,-0.0238,0.0125,0.0265,0.0422,0.0265,-0.069,3.56,0.98,0,0,0,0,0,0,0.93,372,,,,,,,,,,
365.9,17379,6,3,2,0.0333,0.0589,-0.0255,0.0134,0.0277,0.0438,0.0277,-0.0701,3.47,0.14,0,0,0,0,0,0,0.91,373,,,,,,,,,,
366.05,17388,6,3,2,0.0333,0.0606,-0.0272,0.0143,0.029,0.0454,0.029,-0.0711,3.38,0.08,0,0,0,0,0,0,0.89,373,,,,,,,,,,
366.2,17397,10,3,3.44,0.0562,0.0623,-0.0061,0.0152,0.0302,0.047,0.0302,-0.0722,3.29,0.02,0,0,0,0,0,0,0.88,373,,,,,,,,,,
366.35,17406,19,3,6.33,0.099,0.064,0.035,0.0162,0.0315,0.0487,0.0315,-0.0733,3.21,0.02,0,0,0,0,0,0,0.86,373,,,,,,,,,,
366.49,17415,19,3,6.33,0.099,0.0657,0.0333,0.0171,0.0328,0.0504,0.0328,-0.0745,3.12,0.03,0,0,0,0,1,0.0394,0.85,373,,,,,,,,,,
366.63,17424,19,3,6.33,0.099,0.0673,0.0317,0.0181,0.0342,0.0522,0.0342,-0.0756,3.04,0.02,0,0,0,0,0,0,0.83,373,,,,,,,,,,
366.77,17433,19,3,6.33,0.099,0.0688,0.0301,0.0191,0.0355,0.0539,0.0355,-0.0767,2.97,0,0,0,0,0,0,0,0.82,373,,,,,,,,,,
366.91,17442,19,3,6.33,0.099,0.0703,0.0287,0.0201,0.0369,0.0557,0.0369,-0.0779,2.9,0.04,0,0,0,0,0,0,0.81,373,,,,,,,,,,
367.05,17451,19,3,6.33,0.099,0.0717,0.0273,0.0211,0.0383,0.0575,0.0383,-0.079,2.83,0,0,0,0,0,0,0,0.8,373,,,,,,,,,,
367.19,17460,19,3,6.33,0.098,0.073,0.0249,0.0221,0.0397,0.0594,0.0397,-0.0802,2.77,0,0,0,0,0,0,0,0.79,373,,,,,,,,,,
367.33,17469,19,3,6.33,0.0945,0.0743,0.0202,0.0232,0.0411,0.0612,0.0411,-0.0813,2.72,0.01,0,0,0,0,0,0,0.78,373,,,,,,,,,,
367.46,17478,19,3,6.33,0.0945,0.0755,0.0191,0.0243,0.0426,0.0631,0.0426,-0.0824,2.67,0.01,0,0,0,0,0,0,0.77,373,,,,,,,,,,
367.6,17487,19,3,6.33,0.0945,0.0766,0.018,0.0254,0.0441,0.0651,0.0441,-0.0836,2.63,0.02,0,0,0,0,0,0,0.76,373,,,,,,,,,,
367.73,17496,19,3,6.33,0.0945,0.0776,0.017,0.0266,0.0456,0.067,0.0456,-0.0847,2.59,0.02,0,0,0,0,0,0,0.76,373,,,,,,,,,,
367.87,17505,19,3,6.33,0.0945,0.0785,0.016,0.0277,0.0472,0.0691,0.0472,-0.0858,2.56,0.01,0,0,0,0,0,0,0.75,373,,,,,,,,,,
368,17514,19,3,6.33,0.0945,0.0793,0.0152,0.029,0.0489,0.0712,0.0489,-0.0869,2.54,0,0,0,0,0,0,0,0.75,373,,,,,,,,,,
368.14,17523,19,3,6.33,0.0945,0.0801,0.0144,0.0303,0.0506,0.0734,0.0506,-0.088,2.51,0,0,0,0,0,0,0,0.74,373,,,,,,,,,,
368.27,17532,21,3,6.85,0.1087,0.0808,0.0279,0.0317,0.0524,0.0756,0.0524,-0.0891,2.49,0,0,0,0,0,0,0,0.74,373,,,,,,,,,,
368.41,17541,21,3,7,0.1129,0.0814,0.0315,0.0331,0.0543,0.078,0.0543,-0.0902,2.47,0.03,0,0,0,0,0,0,0.73,373,,,,,,,,,,
368.56,17550,21,3,7,0.1129,0.0819,0.031,0.0346,0.0562,0.0804,0.0562,-0.0913,2.45,0.04,0,0,0,0,0,0,0.73,373,,,,,,,,,,
368.7,17559,21,3,7,0.1129,0.0825,0.0304,0.0362,0.0582,0.0829,0.0582,-0.0923,2.43,0.03,0,0,0,0,0,0,0.73,373,,,,,,,,,,
368.85,17568,21,3,7,0.1129,0.0829,0.03,0.0378,0.0603,0.0856,0.0603,-0.0934,2.42,0.04,0,0,0,0,0,0,0.73,373,,,,,,,,,,
368.99,17577,21,3,7,0.1129,0.0834,0.0295,0.0395,0.0625,0.0883,0.0625,-0.0944,2.41,0,0,0,0,0,0,0,0.73,373,,,,,,,,,,
369.14,17586,21,3,7,0.1129,0.0839,0.029,0.0413,0.0647,0.091,0.0647,-0.0954,2.41,0,0,0,0,0,0,0,0.72,373,,,,,,,,,,
369.28,17595,22,3,7.3,0.1144,0.0844,0.03,0.043,0.067,0.0938,0.067,-0.0964,2.41,0,0,0,0,0,0,0,0.72,373,,,,,,,,,,
369.43,17604,22,3,7.33,0.1146,0.085,0.0296,0.0449,0.0693,0.0966,0.0693,-0.0974,2.42,0,0,0,0,0,0,0,0.72,373,,,,,,,,,,
369.57,17613,22,3,7.33,0.1146,0.0856,0.029,0.0467,0.0716,0.0995,0.0716,-0.0983,2.43,0,0,0,0,0,0,0,0.72,373,,,,,,,,,,
369.71,17622,22,3,7.33,0.1146,0.0862,0.0284,0.0485,0.0739,0.1023,0.0739,-0.0992,2.45,0,0,0,0,0,0,0,0.72,373,,,,,,,,,,
369.85,17631,22,3,7.33,0.1146,0.0869,0.0277,0.0504,0.0762,0.1051,0.0762,-0.1001,2.48,0,0,0,0,0,0,0,0.72,374,,,,,,,,,,
369.99,17640,22,3,7.33,0.1146,0.0877,0.0269,0.0522,0.0784,0.1079,0.0784,-0.1009,2.52,0,0,0,0,0,0,0,0.72,374,,,,,,,,,,
370.13,17649,22,3,7.33,0.1146,0.0885,0.0261,0.0539,0.0806,0.1106,0.0806,-0.1017,2.57,0,0,0,0,0,0,0,0.72,374,,,,,,,,,,
370.27,17658,13,3,4.22,0.0685,0.0894,-0.0209,0.0557,0.0828,0.1132,0.0828,-0.1025,2.63,0,0,0,0,0,0,0,0.72,374,,,,,,,,,,
370.41,17667,10,3,3.33,0.0546,0.0904,-0.0358,0.0573,0.0849,0.1157,0.0849,-0.1032,2.69,0,0,0,0,0,0,0,0.72,374,,,,,,,,,,
370.56,17676,10,3,3.33,0.0546,0.0915,-0.0368,0.0589,0.0869,0.1182,0.0869,-0.1039,2.77,0,0,0,0,0,0,0,0.72,374,,,,,,,,,,
370.71,17685,10,3,3.33,0.0546,0.0926,-0.038,0.0605,0.0888,0.1205,0.0888,-0.1046,2.84,0,0,0,0,0,0,0,0.72,374,,,,,,,,,,
370.86,17694,10,3,3.33,0.0546,0.0939,-0.0392,0.062,0.0906,0.1228,0.0906,-0.1052,2.93,0,0,0,0,0,0,0,0.72,374,,,,,,,,,,
371,17703,10,3,3.33,0.0546,0.0952,-0.0406,0.0634,0.0924,0.125,0.0924,-0.1059,3.02,0,0,0,0,0,0,0,0.72,374,,,,,,,,,,
371.15,17712,10,3,3.33,0.0546,0.0966,-0.042,0.0647,0.0941,0.127,0.0941,-0.1065,3.11,0.01,0,0,0,0,0,0,0.72,374,,,,,,,,,,
371.3,17721,6,3,2,0.0282,0.0981,-0.0699,0.066,0.0957,0.129,0.0957,-0.1071,3.2,0,0,0,0,0,0,0,0.73,374,,,,,,,,,,
371.43,17730,6,3,2,0.0282,0.0996,-0.0715,0.0672,0.0972,0.1309,0.0972,-0.1078,3.29,0,0,0,0,0,0,0,0.73,374,,,,,,,,,,
371.55,17739,6,3,2,0.0282,0.1012,-0.073,0.0684,0.0987,0.1327,0.0987,-0.1084,3.38,0.01,0,0,0,0,0,0,0.73,374,,,,,,,,,,
371.68,17748,6,3,2,0.0282,0.1028,-0.0746,0.0696,0.1002,0.1346,0.1002,-0.1091,3.47,0,0,0,0,0,0,0,0.74,374,,,,,,,,,,
371.81,17757,6,3,2,0.0282,0.1043,-0.0762,0.0707,0.1017,0.1365,0.1017,-0.1099,3.56,0,0,0,0,0,0,0,0.74,374,,,,,,,,,,
371.93,17766,6,3,2,0.0282,0.1059,-0.0777,0.0719,0.1032,0.1383,0.1032,-0.1107,3.65,0,0,0,0,0,0,0,0.75,374,,,,,,,,,,
372.06,17775,6,3,2,0.0282,0.1073,-0.0791,0.0731,0.1047,0.1402,0.1047,-0.1115,3.74,0.01,0,0,0,0,0,0,0.75,374,,,,,,,,,,
372.19,17784,7,3,2.44,0.0348,0.1087,-0.0738,0.0742,0.1062,0.1421,0.1062,-0.1124,3.83,0.1,0,0,0,0,0,0,0.76,374,,,,,,,,,,
372.32,17793,18,3,6,0.093,0.1102,-0.0172,0.0753,0.1077,0.144,0.1077,-0.1133,3.91,0.12,0,0,0,0,0,0,0.77,374,,,,,,,,,,
372.45,17802,18,3,6,0.093,0.1113,-0.0184,0.0764,0.1092,0.1458,0.1092,-0.1142,3.99,0.12,0,0,0,0,0,0,0.78,374,,,,,,,,,,
372.59,17811,18,3,6,0.093,0.1122,-0.0193,0.0775,0.1106,0.1476,0.1106,-0.1152,4.07,0.12,0,0,0,0,0,0,0.79,374,,,,,,,,,,
372.73,17820,18,3,6,0.093,0.113,-0.0201,0.0785,0.1119,0.1494,0.1119,-0.1162,4.16,0.13,0,0,0,0,0,0,0.8,374,,,,,,,,,,
372.87,17829,18,3,6,0.093,0.1138,-0.0208,0.0795,0.1133,0.1511,0.1133,-0.1171,4.24,0.16,0,0,0,0,0,0,0.81,374,,,,,,,,,,
373.01,17838,18,3,6,0.093,0.1145,-0.0216,0.0804,0.1145,0.1527,0.1145,-0.1181,4.32,0.18,0,0,0,0,0,0,0.83,374,,,,,,,,,,
373.15,17847,18,3,6,0.093,0.1153,-0.0223,0.0813,0.1157,0.1542,0.1157,-0.119,4.4,0.22,0,0,0,0,0,0,0.84,374,,,,,,,,,,
373.29,17856,21,3,7.11,0.1116,0.116,-0.0044,0.0821,0.1168,0.1557,0.1168,-0.12,4.47,0.29,0,0,0,0,0,0,0.86,374,,,,,,,,,,
373.43,17865,33,3,11,0.1803,0.1169,0.0634,0.0829,0.1178,0.157,0.1178,-0.1209,4.55,0.34,0,0,0,0,0,0,0.87,374,,,,,,,,,,
