depth,age,char Count_i  (#),char Vol_i  (cm3),char Con_i        (# cm-3),charAcc,charBkg         (# cm-2 yr-1),char Peak       (# cm-2 yr-1),thresh          1             (# cm-2 yr-1),thresh          2             (# cm-2 yr-1),thresh          3             (# cm-2 yr-1),thresh FinalPos                 (# cm-2 yr-1),thresh FinalNeg                 (# cm-2 yr-1),SNI    (index)         ,thresh GOF         (p-val),peaks         1           ,peaks         2           ,peaks         3           ,peaks         Final    ,peaks Insig.,peak           Mag              (# cm-2 peak-1),smPeak Frequ       (peaks 1ka-1),smFRIs       (yr*fire-1),nFRIs       (#),mFRI       (yr fire-1),mFRI_uCI      (yr fire-1),mFRI_lCI     (yr fire-1),WBLb      (yr),WBLb_uCI      (yr),WBLb_lCI     (yr fire-1),WBLc     (unitless),WBLc_uCI     (unitless),WBLc_lCI     (unitless)
230.91,15923,0,1,0,0,0.0001,-0.0001,0.0176,0.0233,0.0297,0.0233,-0.0157,912.92,0,0,0,0,0,0,0,0.75,,,,,,,,,,,
231.32,15932,0,1,0,0,0.0001,-0.0001,0.0175,0.0232,0.0295,0.0232,-0.0156,906.35,0,0,0,0,0,0,0,0.77,,,,,,,,,,,
231.73,15941,0,1,0,0,0.0001,-0.0001,0.0174,0.0231,0.0294,0.0231,-0.0155,899.73,0,0,0,0,0,0,0,0.78,,,,,,,,,,,
232.14,15950,0,1,0,0,0.0001,-0.0001,0.0174,0.023,0.0293,0.023,-0.0155,893.05,0,0,0,0,0,0,0,0.8,,,,,,,,,,,
232.57,15959,0,1,0,0,0.0001,-0.0001,0.0173,0.023,0.0293,0.023,-0.0154,886.34,0,0,0,0,0,0,0,0.81,,,,,,,,,,,
233,15968,0,1,0,0,0.0001,-0.0001,0.0173,0.023,0.0293,0.023,-0.0154,879.63,0,0,0,0,0,0,0,0.82,,,,,,,,,,,
233.43,15977,0,1,0,0,0.0001,-0.0001,0.0174,0.023,0.0293,0.023,-0.0154,872.95,0,0,0,0,0,0,0,0.84,,,,,,,,,,,
233.86,15986,0,1,0,0,0.0001,-0.0001,0.0175,0.0231,0.0295,0.0231,-0.0155,866.33,0,0,0,0,0,0,0,0.85,,,,,,,,,,,
234.29,15995,0,1,0,0,0.0001,-0.0001,0.0176,0.0233,0.0297,0.0233,-0.0156,859.8,0,0,0,0,0,0,0,0.86,,,,,,,,,,,
234.71,16004,1,1,1,0.0484,0.0001,0.0483,0.0179,0.0237,0.0301,0.0237,-0.0158,853.31,0,0,0,0,0,0,0,0.87,,,,,,,,,,,
235.15,16013,3,1,3,0.15,0.0001,0.1499,0.0182,0.0241,0.0307,0.0241,-0.0161,846.8,0,0,0,0,0,0,0,0.88,,,,,,,,,,,
235.6,16022,3,1,2.78,0.1389,0.0001,0.1387,0.0187,0.0248,0.0316,0.0248,-0.0165,840.18,0,0,0,0,0,0,0,0.89,,,,,,,,,,,
236.05,16031,1,1,1,0.05,0.0002,0.0498,0.0194,0.0257,0.0327,0.0257,-0.017,833.33,0,0,0,0,0,0,0,0.9,,,,,,,,,,,
236.5,16040,1,1,1,0.05,0.0002,0.0498,0.0202,0.0267,0.034,0.0267,-0.0177,826.1,0,0,0,0,0,0,0,0.91,,,,,,,,,,,
236.95,16049,2,1,1.89,0.0944,0.0002,0.0943,0.0212,0.028,0.0356,0.028,-0.0185,818.34,0,0,0,0,0,0,0,0.92,,,,,,,,,,,
237.4,16058,2,1,2,0.1,0.0002,0.0998,0.0223,0.0295,0.0375,0.0295,-0.0195,809.89,0,0,0,0,0,0,0,0.93,,,,,,,,,,,
237.85,16067,1,1,1.33,0.0745,0.0002,0.0743,0.0236,0.0312,0.0397,0.0312,-0.0206,800.59,0,0,0,0,0,0,0,0.94,,,,,,,,,,,
238.35,16076,1,1,1,0.0588,0.0002,0.0586,0.025,0.0331,0.0421,0.0331,-0.0218,790.3,0,0,0,0,0,1,8.7868,0.95,,,,,,,,,,,
238.88,16085,0,1,0.22,0.0125,0.0002,0.0123,0.0266,0.0351,0.0447,0.0351,-0.0231,778.94,0,0,0,0,0,0,0,0.96,,,,,,,,,,,
239.39,16094,0,1,0,0,0.0002,-0.0002,0.0282,0.0373,0.0474,0.0373,-0.0245,766.43,0,0,0,0,0,0,0,0.96,,,,,,,,,,,
239.89,16103,0,1,0,0,0.0002,-0.0002,0.03,0.0396,0.0504,0.0396,-0.026,752.69,0,0,0,0,0,0,0,0.97,,,,,,,,,,,
240.44,16112,0,1,0,0,0.0002,-0.0002,0.0318,0.042,0.0534,0.042,-0.0275,737.63,0,0,0,0,0,0,0,0.97,,,,,,,,,,,
241,16121,2,1,2,0.1111,0.0002,0.1109,0.0337,0.0445,0.0566,0.0445,-0.0291,721.23,0,0,0,0,0,0,0,0.98,,,,,,,,,,,
241.5,16130,2,1,2,0.1111,0.0002,0.1109,0.0356,0.047,0.0598,0.047,-0.0308,703.49,0,0,0,0,0,1,1.3025,0.98,,,,,,,,,,,
242,16139,0,1,0,0,0.0002,-0.0002,0.0376,0.0496,0.0631,0.0496,-0.0324,684.5,0,0,0,0,0,0,0,0.99,,,,,,,,,,,
242.53,16148,0,1,0,0,0.0002,-0.0002,0.0396,0.0522,0.0664,0.0522,-0.0341,664.35,0,0,0,0,0,0,0,0.99,,,,,,,,,,,
243.05,16157,0,1,0,0,0.0002,-0.0002,0.0415,0.0547,0.0696,0.0547,-0.0357,643.15,0,0,0,0,0,0,0,0.99,,,,,,,,,,,
243.53,16166,0,1,0,0,0.0002,-0.0002,0.0434,0.0573,0.0728,0.0573,-0.0373,620.99,0,0,0,0,0,0,0,0.99,,,,,,,,,,,
244,16175,0,1,0,0,0.0002,-0.0002,0.0453,0.0597,0.0759,0.0597,-0.0389,597.98,0,0,0,0,0,0,0,1,,,,,,,,,,,
244.47,16184,0,1,0,0,0.0002,-0.0002,0.0471,0.0621,0.0789,0.0621,-0.0404,574.19,0,0,0,0,0,0,0,1,,,,,,,,,,,
244.95,16193,0,1,0,0,0.0002,-0.0002,0.0488,0.0644,0.0818,0.0644,-0.0419,549.71,0,0,0,0,0,0,0,1,,,,,,,,,,,
245.42,16202,0,1,0,0,0.0002,-0.0002,0.0505,0.0666,0.0846,0.0666,-0.0433,524.62,0,0,0,0,0,0,0,1,,,,,,,,,,,
245.89,16211,1,1,0.78,0.0427,0.0002,0.0425,0.0521,0.0687,0.0873,0.0687,-0.0446,498.98,0,0,0,0,0,0,0,1,,,,,,,,,,,
246.39,16220,1,1,1,0.0556,0.0002,0.0553,0.0537,0.0708,0.0899,0.0708,-0.0459,472.88,0,0,0,0,0,0,0,1,,,,,,,,,,,
246.89,16229,0,1,0.22,0.0114,0.0002,0.0111,0.0552,0.0727,0.0924,0.0727,-0.0471,446.43,0,0,0,0,0,0,0,1,,,,,,,,,,,
247.35,16238,0,1,0,0,0.0002,-0.0002,0.0566,0.0746,0.0948,0.0746,-0.0483,419.75,0,0,0,0,0,0,0,1,,,,,,,,,,,
247.8,16247,1,1,0.56,0.0305,0.0002,0.0303,0.058,0.0764,0.097,0.0764,-0.0494,393,0,0,0,0,0,0,0,1,,,,,,,,,,,
248.29,16256,1,1,1,0.0588,0.0002,0.0586,0.0593,0.0781,0.0992,0.0781,-0.0504,366.36,0,0,0,0,0,0,0,1,,,,,,,,,,,
248.82,16265,9,1,9,0.5294,0.0002,0.5292,0.0605,0.0797,0.1013,0.0797,-0.0514,340.01,0,0,0,0,0,0,0,1,,,,,,,,,,,
249.35,16274,13,1,13,0.7647,0.0002,0.7645,0.0617,0.0813,0.1032,0.0813,-0.0524,314.1,0,0,0,0,0,0,0,1,,,,,,,,,,,
249.88,16283,3,1,2.89,0.1699,0.0002,0.1697,0.0628,0.0827,0.1051,0.0827,-0.0533,288.74,0,1,1,1,1,0,13.4154,1,,,,,,,,,,,
250.41,16292,0,1,0,0,0.0002,-0.0002,0.0639,0.0841,0.1068,0.0841,-0.0541,264.14,0,0,0,0,0,0,0,1,,,,,,,,,,,
250.94,16301,0,1,0,0,0.0002,-0.0002,0.0649,0.0854,0.1085,0.0854,-0.0549,240.5,0,0,0,0,0,0,0,1,,,,,,,,,,,
251.47,16310,0,1,0,0,0.0002,-0.0002,0.0658,0.0866,0.11,0.0866,-0.0556,218.05,0,0,0,0,0,0,0,1,,,,,,,,,,,
252,16319,0,1,0,0,0.0002,-0.0002,0.0667,0.0878,0.1114,0.0878,-0.0563,197.01,0,0,0,0,0,0,0,1,,,,,,,,,,,
252.6,16328,0,1,0,0,0.0002,-0.0002,0.0675,0.0888,0.1128,0.0888,-0.0569,177.6,0,0,0,0,0,0,0,1,,,,,,,,,,,
253.16,16337,0,1,0,0,0.0002,-0.0002,0.0682,0.0898,0.114,0.0898,-0.0575,160.07,0,0,0,0,0,0,0,1,,,,,,,,,,,
253.63,16346,0,1,0,0,0.0002,-0.0002,0.0689,0.0907,0.1151,0.0907,-0.058,144.7,0,0,0,0,0,0,0,1,,,,,,,,,,,
254.13,16355,0,1,0,0,0.0002,-0.0002,0.0695,0.0914,0.116,0.0914,-0.0585,131.71,0,0,0,0,0,0,0,1,,,,,,,,,,,
254.73,16364,1,1,0.56,0.037,0.0002,0.0368,0.0699,0.092,0.1168,0.092,-0.0588,121.38,0,0,0,0,0,0,0,1,,,,,,,,,,,
255.33,16373,1,1,1,0.0667,0.0002,0.0664,0.0703,0.0925,0.1174,0.0925,-0.0591,113.89,0,0,0,0,0,0,0,1,,,,,,,,,,,
255.93,16382,0,1,0.11,0.0084,0.0002,0.0082,0.0705,0.0928,0.1177,0.0928,-0.0592,109.37,0,0,0,0,0,0,0,0.99,,,,,,,,,,,
256.62,16391,1,1,0.89,0.0612,0.0002,0.061,0.0706,0.0929,0.1178,0.0929,-0.0592,107.93,0,0,0,0,0,0,0,0.99,,,,,,,,,,,
257.24,16400,2,1,2,0.1176,0.0002,0.1174,0.0705,0.0928,0.1177,0.0928,-0.0591,109.69,0,0,0,0,0,1,0.2221,0.99,,,,,,,,,,,
257.76,16409,1,1,0.89,0.0562,0.0002,0.056,0.0703,0.0924,0.1173,0.0924,-0.0588,114.73,0,0,0,0,0,0,0,0.99,,,,,,,,,,,
258.33,16418,0,1,0,0,0.0002,-0.0002,0.0699,0.0919,0.1166,0.0919,-0.0585,123.12,0,0,0,0,0,0,0,0.98,,,,,,,,,,,
258.93,16427,0,1,0,0,0.0002,-0.0002,0.0693,0.0912,0.1157,0.0912,-0.0579,134.91,0,0,0,0,0,0,0,0.98,,,,,,,,,,,
259.62,16436,1,1,1.33,0.0965,0.0002,0.0963,0.0686,0.0902,0.1144,0.0902,-0.0573,150.08,0,0,0,0,0,0,0,0.97,,,,,,,,,,,
260.27,16445,3,1,3,0.2,0.0002,0.1998,0.0677,0.089,0.1129,0.089,-0.0564,168.6,0,0,0,0,0,1,1.169,0.97,,,,,,,,,,,
260.87,16454,1,1,0.67,0.0444,0.0002,0.0443,0.0666,0.0876,0.1111,0.0876,-0.0555,190.36,0,0,0,0,0,0,0,0.96,,,,,,,,,,,
261.47,16463,0,1,0,0,0.0002,-0.0002,0.0654,0.0859,0.109,0.0859,-0.0544,215.27,0,0,0,0,0,0,0,0.96,,,,,,,,,,,
262.06,16472,0,1,0,0,0.0002,-0.0002,0.064,0.0841,0.1066,0.0841,-0.0531,243.18,0,0,0,0,0,0,0,0.95,,,,,,,,,,,
262.59,16481,0,1,0,0,0.0002,-0.0002,0.0625,0.0821,0.104,0.0821,-0.0518,273.89,0,0,0,0,0,0,0,0.94,,,,,,,,,,,
263.17,16490,0,1,0,0,0.0002,-0.0002,0.0608,0.0799,0.1013,0.0799,-0.0503,307.06,0,0,0,0,0,0,0,0.93,,,,,,,,,,,
263.92,16499,2,1,1.78,0.1094,0.0002,0.1092,0.059,0.0776,0.0983,0.0776,-0.0488,342.25,0,0,0,0,0,0,0,0.92,,,,,,,,,,,
264.47,16508,2,1,2,0.1176,0.0002,0.1175,0.0572,0.0751,0.0952,0.0751,-0.0472,378.99,0,0,0,0,0,1,0.7403,0.91,,,,,,,,,,,
265,16517,1,1,1,0.0588,0.0002,0.0587,0.0554,0.0727,0.0921,0.0727,-0.0456,416.96,0,0,0,0,0,0,0,0.9,,,,,,,,,,,
265.53,16526,1,1,0.89,0.0523,0.0002,0.0521,0.0535,0.0702,0.0889,0.0702,-0.0439,456.03,0,0,0,0,0,0,0,0.89,,,,,,,,,,,
266.06,16535,0,1,0,0,0.0002,-0.0002,0.0516,0.0677,0.0857,0.0677,-0.0422,496.16,0,0,0,0,0,0,0,0.88,,,,,,,,,,,
266.59,16544,0,1,0,0,0.0002,-0.0002,0.0497,0.0652,0.0826,0.0652,-0.0406,537.39,0,0,0,0,0,0,0,0.87,,,,,,,,,,,
267.13,16553,0,1,0,0,0.0002,-0.0002,0.0479,0.0628,0.0795,0.0628,-0.039,579.79,0,0,0,0,0,0,0,0.86,,,,,,,,,,,
267.69,16562,0,1,0,0,0.0001,-0.0001,0.0461,0.0604,0.0765,0.0604,-0.0374,623.5,0,0,0,0,0,0,0,0.85,,,,,,,,,,,
268.24,16571,0,1,0,0,0.0001,-0.0001,0.0444,0.0581,0.0736,0.0581,-0.0359,668.6,0,0,0,0,0,0,0,0.84,,,,,,,,,,,
268.76,16580,0,1,0,0,0.0001,-0.0001,0.0427,0.056,0.0708,0.056,-0.0344,715.08,0,0,0,0,0,0,0,0.82,,,,,,,,,,,
269.36,16589,0,1,0,0,0.0001,-0.0001,0.0412,0.054,0.0683,0.054,-0.0331,762.93,0,0,0,0,0,0,0,0.81,,,,,,,,,,,
270,16598,0,1,0,0,0.0001,-0.0001,0.0398,0.0521,0.0659,0.0521,-0.0318,812.06,0,0,0,0,0,0,0,0.8,,,,,,,,,,,
270.53,16607,0,1,0,0,0.0001,-0.0001,0.0385,0.0504,0.0637,0.0504,-0.0307,862.45,0,0,0,0,0,0,0,0.78,,,,,,,,,,,
271.07,16616,0,1,0,0,0.0001,-0.0001,0.0374,0.0489,0.0618,0.0489,-0.0297,913.94,0,0,0,0,0,0,0,0.77,,,,,,,,,,,
271.71,16625,1,1,0.56,0.0434,0.0001,0.0432,0.0365,0.0477,0.0602,0.0477,-0.0288,966.26,0,0,0,0,0,0,0,0.75,,,,,,,,,,,
272.42,16634,1,1,1.22,0.0986,0.0001,0.0985,0.0357,0.0466,0.0589,0.0466,-0.0281,1019.06,0,0,0,0,0,0,0,0.74,,,,,,,,,,,
273.14,16643,2,1,2,0.1429,0.0001,0.1427,0.0351,0.0458,0.0579,0.0458,-0.0275,1072.22,0,0,0,0,0,1,1.4876,0.72,,,,,,,,,,,
273.79,16652,1,1,0.67,0.0437,0.0001,0.0435,0.0347,0.0453,0.0571,0.0453,-0.0271,1125.79,0,0,0,0,0,0,0,0.71,,,,,,,,,,,
274.38,16661,0,1,0,0,0.0001,-0.0001,0.0344,0.0449,0.0566,0.0449,-0.0268,1179.93,0,0,0,0,0,0,0,0.69,,,,,,,,,,,
274.94,16670,0,1,0,0,0.0001,-0.0001,0.0342,0.0446,0.0563,0.0446,-0.0266,1234.8,0,0,0,0,0,0,0,0.68,,,,,,,,,,,
275.57,16679,0,1,0,0,0.0001,-0.0001,0.0341,0.0445,0.0561,0.0445,-0.0264,1290.37,0,0,0,0,0,0,0,0.66,,,,,,,,,,,
276.21,16688,0,1,0,0,0.0001,-0.0001,0.0341,0.0444,0.0561,0.0444,-0.0263,1346.4,0,0,0,0,0,0,0,0.65,,,,,,,,,,,
276.86,16697,0,1,0,0,0.0001,-0.0001,0.0341,0.0445,0.0561,0.0445,-0.0263,1402.53,0,0,0,0,0,0,0,0.63,,,,,,,,,,,
277.58,16706,0,1,0,0,0.0001,-0.0001,0.0342,0.0446,0.0563,0.0446,-0.0263,1458.31,0,0,0,0,0,0,0,0.62,,,,,,,,,,,
278.27,16715,0,1,0,0,0.0001,-0.0001,0.0344,0.0449,0.0566,0.0449,-0.0263,1513.31,0,0,0,0,0,0,0,0.6,,,,,,,,,,,
278.87,16724,0,1,0,0,0.0001,-0.0001,0.0347,0.0452,0.057,0.0452,-0.0264,1567.11,0,0,0,0,0,0,0,0.59,,,,,,,,,,,
279.54,16733,0,1,0,0,0.0001,-0.0001,0.0351,0.0457,0.0575,0.0457,-0.0266,1619.27,0,0,0,0,0,0,0,0.57,,,,,,,,,,,
280.21,16742,0,1,0,0,0.0001,-0.0001,0.0355,0.0462,0.0582,0.0462,-0.0268,1669.34,0,0,0,0,0,0,0,0.55,,,,,,,,,,,
280.86,16751,1,1,0.78,0.0502,0.0001,0.0501,0.036,0.0469,0.059,0.0469,-0.0271,1716.83,0,0,0,0,0,0,0,0.54,,,,,,,,,,,
281.44,16760,1,1,1,0.0625,0.0001,0.0624,0.0367,0.0477,0.06,0.0477,-0.0275,1761.31,0,0,0,0,0,0,0,0.52,,,,,,,,,,,
282,16769,1,1,1,0.0833,0.0001,0.0832,0.0374,0.0486,0.0611,0.0486,-0.0279,1802.34,0,0,0,0,0,1,0.5784,0.51,,,,,,,,,,,
282.75,16778,0,1,0.33,0.0251,0.0001,0.025,0.0382,0.0496,0.0624,0.0496,-0.0284,1839.57,0,0,0,0,0,0,0,0.49,,,,,,,,,,,
283.43,16787,0,1,0.22,0.0159,0.0001,0.0158,0.0391,0.0508,0.0639,0.0508,-0.029,1872.66,0,0,0,0,0,0,0,0.48,,,,,,,,,,,
284.07,16796,2,1,2,0.1429,0.0001,0.1428,0.0401,0.052,0.0654,0.052,-0.0296,1901.34,0,0,0,0,0,0,0,0.46,,,,,,,,,,,
284.71,16805,1,1,0.89,0.0611,0.0001,0.061,0.0411,0.0533,0.067,0.0533,-0.0302,1925.38,0,0,0,0,0,1,0.9846,0.45,,,,,,,,,,,
285.33,16814,0,1,0,0,0.0001,-0.0001,0.0422,0.0547,0.0688,0.0547,-0.0309,1944.59,0,0,0,0,0,0,0,0.43,,,,,,,,,,,
285.93,16823,0,1,0,0,0.0001,-0.0001,0.0432,0.0561,0.0705,0.0561,-0.0316,1958.83,0,0,0,0,0,0,0,0.41,,,,,,,,,,,
294.62,16832,0,1,0,0,0.0001,-0.0001,0.0443,0.0575,0.0722,0.0575,-0.0324,1968.07,0,0,0,0,0,0,0,0.4,,,,,,,,,,,
300.44,16841,0,1,0,0,0.0001,-0.0001,0.0454,0.0589,0.074,0.0589,-0.0331,1972.33,0,0,0,0,0,0,0,0.38,,,,,,,,,,,
301.36,16850,0,1,0,0,0.0001,-0.0001,0.0465,0.0602,0.0757,0.0602,-0.0338,1971.72,0,0,0,0,0,0,0,0.37,,,,,,,,,,,
302.2,16859,0,1,0,0,0.0001,-0.0001,0.0475,0.0615,0.0773,0.0615,-0.0345,1966.4,0,0,0,0,0,0,0,0.35,,,,,,,,,,,
303.11,16868,0,1,0,0,0.0001,-0.0001,0.0484,0.0628,0.0788,0.0628,-0.0351,1956.55,0,0,0,0,0,0,0,0.34,,,,,,,,,,,
304.1,16877,0,1,0,0,0.0001,-0.0001,0.0493,0.0639,0.0803,0.0639,-0.0357,1942.37,0,0,0,0,0,0,0,0.32,,,,,,,,,,,
305,16886,0,1,0,0,0.0001,-0.0001,0.0501,0.065,0.0816,0.065,-0.0363,1924.1,0,0,0,0,0,0,0,0.31,,,,,,,,,,,
305.9,16895,0,1,0,0,0.0001,-0.0001,0.0509,0.0659,0.0828,0.0659,-0.0368,1901.98,0,0,0,0,0,0,0,0.29,,,,,,,,,,,
307.1,16904,0,1,0,0,0.0001,-0.0001,0.0515,0.0668,0.0838,0.0668,-0.0372,1876.26,0,0,0,0,0,0,0,0.28,,,,,,,,,,,
308,16913,0,1,0,0,0.0001,-0.0001,0.0521,0.0675,0.0848,0.0675,-0.0376,1847.21,0,0,0,0,0,0,0,0.26,,,,,,,,,,,
309,16922,0,1,0.33,0.0494,0.0001,0.0493,0.0526,0.0681,0.0855,0.0681,-0.038,1815.14,0,0,0,0,0,0,0,0.25,,,,,,,,,,,
310.33,16931,2,1,1.67,0.1852,0.0001,0.1851,0.0529,0.0686,0.0861,0.0686,-0.0383,1780.31,0,0,0,0,0,0,0,0.23,,,,,,,,,,,
311.33,16940,2,1,2,0.2315,0.0001,0.2314,0.0532,0.069,0.0866,0.069,-0.0385,1743.03,0,0,0,0,0,1,2.7893,0.22,,,,,,,,,,,
312.38,16949,0,1,0,0,0.0001,-0.0001,0.0534,0.0692,0.0869,0.0692,-0.0387,1703.55,0,0,0,0,0,0,0,0.2,,,,,,,,,,,
313.57,16958,0,1,0,0,0.0001,-0.0001,0.0535,0.0694,0.0871,0.0694,-0.0388,1662.08,0,0,0,0,0,0,0,0.19,,,,,,,,,,,
314.6,16967,0,1,0,0,0.0001,-0.0001,0.0535,0.0694,0.0871,0.0694,-0.0388,1618.85,0,0,0,0,0,0,0,0.18,,,,,,,,,,,
315.63,16976,1,1,0.67,0.0722,0.0001,0.0721,0.0534,0.0693,0.087,0.0693,-0.0388,1574.13,0,0,0,0,0,1,0.0259,0.16,,,,,,,,,,,
316.6,16985,0,1,0.44,0.055,0.0001,0.0549,0.0532,0.069,0.0867,0.069,-0.0387,1528.16,0,0,0,0,0,0,0,0.15,,,,,,,,,,,
317.71,16994,0,1,0,0,0.0001,-0.0001,0.0529,0.0686,0.0862,0.0686,-0.0386,1481.08,0,0,0,0,0,0,0,0.14,,,,,,,,,,,
319,17003,0,1,0.11,0.0137,0.0001,0.0136,0.0526,0.0682,0.0856,0.0682,-0.0384,1432.97,0,0,0,0,0,0,0,0.13,,,,,,,,,,,
320.11,17012,1,1,0.89,0.0988,0.0001,0.0987,0.0521,0.0676,0.0849,0.0676,-0.0381,1383.85,0,0,0,0,0,1,0.2801,0.12,,,,,,,,,,,
321.11,17021,0,1,0.11,0.0123,0.0001,0.0123,0.0515,0.0669,0.084,0.0669,-0.0378,1333.74,0,0,0,0,0,0,0,0.11,,,,,,,,,,,
322.11,17030,1,1,0.89,0.1001,0.0001,0.1001,0.0509,0.0661,0.0831,0.0661,-0.0374,1282.74,0,0,0,0,0,1,0.3059,0.1,,,,,,,,,,,
323.13,17039,0,1,0.22,0.0278,0.0001,0.0277,0.0502,0.0652,0.082,0.0652,-0.037,1230.92,0,0,0,0,0,0,0,0.09,,,,,,,,,,,
324.25,17048,1,1,0.67,0.0802,0.0001,0.0802,0.0494,0.0642,0.0807,0.0642,-0.0366,1178.43,0,0,0,0,0,1,0.1437,0.08,,,,,,,,,,,
325.33,17057,0,1,0,0,0.0001,-0.0001,0.0486,0.0631,0.0794,0.0631,-0.0361,1125.39,0,0,0,0,0,0,0,0.07,,,,,,,,,,,
326.33,17066,1,1,0.67,0.0772,0.0001,0.0771,0.0477,0.0619,0.0779,0.0619,-0.0356,1071.86,0,0,0,0,0,0,0,0.06,,,,,,,,,,,
327.38,17075,2,1,1.56,0.1772,0.0001,0.1771,0.0467,0.0607,0.0764,0.0607,-0.035,1017.9,0,0,0,0,0,0,0,0.05,,,,,,,,,,,
328.4,17084,1,1,0.67,0.0691,0.0001,0.069,0.0456,0.0593,0.0747,0.0593,-0.0344,963.57,0,0,0,0,0,1,1.5534,0.04,,,,,,,,,,,
329.33,17093,0,1,0,0,0.0001,-0.0001,0.0445,0.0579,0.073,0.0579,-0.0338,908.98,0,0,0,0,0,0,0,0.04,,,,,,,,,,,
330.38,17102,0,1,0.44,0.0591,0.0001,0.059,0.0433,0.0564,0.0711,0.0564,-0.0331,854.24,0,0,0,0,0,0,0,0.03,,,,,,,,,,,
331.57,17111,1,1,1,0.1217,0.0001,0.1216,0.0421,0.0549,0.0692,0.0549,-0.0324,799.52,0,0,0,0,0,0,0,0.03,,,,,,,,,,,
332.67,17120,1,1,1,0.1111,0.0001,0.111,0.0408,0.0532,0.0672,0.0532,-0.0316,745,0,0,0,0,0,0,0,0.02,,,,,,,,,,,
333.67,17129,1,1,1,0.1204,0.0001,0.1203,0.0395,0.0515,0.065,0.0515,-0.0308,690.9,0,0,0,0,0,1,2.3499,0.02,,,,,,,,,,,
334.75,17138,0,1,0.22,0.0309,0.0001,0.0308,0.0381,0.0497,0.0628,0.0497,-0.03,637.5,0,0,0,0,0,0,0,0.01,,,,,,,,,,,
336,17147,0,1,0,0,0.0001,-0.0001,0.0366,0.0479,0.0605,0.0479,-0.0292,585.14,0,0,0,0,0,0,0,0.01,,,,,,,,,,,
337.22,17156,0,1,0,0,0.0001,-0.0001,0.0351,0.0459,0.0581,0.0459,-0.0283,534.25,0,0,0,0,0,0,0,0.01,,,,,,,,,,,
338.22,17165,0,1,0,0,0.0001,-0.0001,0.0335,0.0439,0.0556,0.0439,-0.0273,485.3,0,0,0,0,0,0,0,0.01,,,,,,,,,,,
339.25,17174,0,1,0,0,0.0001,-0.0001,0.0318,0.0418,0.053,0.0418,-0.0264,438.7,0,0,0,0,0,0,0,0,,,,,,,,,,,
340.43,17183,0,1,0,0,0.0001,-0.0001,0.0301,0.0396,0.0503,0.0396,-0.0253,394.7,0,0,0,0,0,0,0,0,,,,,,,,,,,
341.63,17192,1,1,0.67,0.0913,0.0001,0.0912,0.0283,0.0373,0.0475,0.0373,-0.0243,353.38,0,0,0,0,0,0,0,0,,,,,,,,,,,
342.86,17201,2,1,1.78,0.254,0.0001,0.2539,0.0265,0.0351,0.0446,0.0351,-0.0232,314.73,0,0,0,0,0,0,0,0,,,,,,,,,,,
344.14,17210,1,1,0.67,0.0913,0.0001,0.0912,0.0247,0.0327,0.0418,0.0327,-0.0222,278.75,0,0,0,0,0,1,3.642,0,,,,,,,,,,,
345.38,17219,0,1,0,0,0.0001,-0.0001,0.0229,0.0304,0.0389,0.0304,-0.0211,245.42,0,0,0,0,0,0,0,0,,,,,,,,,,,
346.57,17228,0,1,0,0,0.0001,-0.0001,0.0211,0.0282,0.0361,0.0282,-0.0201,214.74,0,0,0,0,0,0,0,0,,,,,,,,,,,
347.86,17237,0,1,0.22,0.0364,0.0001,0.0363,0.0193,0.0259,0.0333,0.0259,-0.0191,186.72,0,0,0,0,0,0,0,0,,,,,,,,,,,
349.33,17246,1,1,1,0.1852,0.0001,0.1851,0.0176,0.0238,0.0306,0.0238,-0.0181,161.41,0,0,0,0,0,1,1.717,0,,,,,,,,,,,
351,17255,0,1,0,0,0.0001,-0.0001,0.016,0.0217,0.0281,0.0217,-0.0172,138.91,0.01,0,0,0,0,0,0,0,,,,,,,,,,,
352.5,17264,1,1,1.11,0.1852,0.0001,0.1851,0.0144,0.0197,0.0256,0.0197,-0.0163,119.22,0.01,0,0,0,0,1,1.4886,0,,,,,,,,,,,
354,17273,0,1,0,0,0.0001,-0.0001,0.0129,0.0178,0.0232,0.0178,-0.0154,102.35,0.01,0,0,0,0,0,0,0,,,,,,,,,,,
355.5,17282,2,1,1.67,0.3042,0.0001,0.3041,0.0115,0.0159,0.021,0.0159,-0.0147,88.22,0.01,0,0,0,0,1,2.5935,0,,,,,,,,,,,
357.14,17291,0,1,0,0,0.0001,-0.0001,0.0101,0.0142,0.0189,0.0142,-0.0139,76.81,0.01,0,0,0,0,0,0,0,,,,,,,,,,,
358.6,17300,0,1,0,0,0.0001,-0.0001,0.0088,0.0126,0.0169,0.0126,-0.0133,67.97,0.01,0,0,0,0,0,0,0,,,,,,,,,,,
360,17309,0,1,0,0,0.0001,-0.0001,0.0077,0.0112,0.0151,0.0112,-0.0127,61.32,0.02,0,0,0,0,0,0,0,,,,,,,,,,,
361.57,17318,1,1,1.22,0.2134,0.0002,0.2132,0.0067,0.0099,0.0135,0.0099,-0.0122,56.25,0.02,0,0,0,0,0,0,0,,,,,,,,,,,
363.14,17327,1,1,0.67,0.1005,0.0002,0.1004,0.0058,0.0088,0.0122,0.0088,-0.0118,52.21,0.03,0,0,0,0,1,2.9494,0,,,,,,,,,,,
